Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x9e80,104455.02,8892.585,4,4,8,3,"Debt Consolidation Loan, Auto Loan, and Payday Loan",12,4,3.94,9.0,Good,1222.3,35.157310776656644,28 Years and 8 Months,No,215.11032310156665,487.65560502930185,High_spent_Small_value_payments,446.4925718691315,2024-09-01
CUS_0x9e8d,20299.4,1757.6166666666668,9,6,22,6,"Home Equity Loan, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Not Specified, and Mortgage Loan",48,19,26.12,10.0,Bad,3917.82,34.319660822018754,2 Years and 3 Months,Yes,75.77365520391602,161.9159343963197,Low_spent_Medium_value_payments,218.072077066431,2023-11-01
CUS_0x9ed1,15641.73,1205.4775,1,4,8,4,"Home Equity Loan, Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",-3,4,11.73,3.0,Good,1429.18,38.170741490117656,21 Years and 11 Months,No,30.88270741777375,45.98988261961596,Low_spent_Medium_value_payments,323.67515996261034,2023-11-01
CUS_0x9ee4,102745.4,8615.116666666667,3,4,11,0,,13,15,3.8,4.0,Good,465.88,32.50294881949152,16 Years and 8 Months,No,0.0,559.142138510609,Low_spent_Large_value_payments,572.3695281560578,2023-09-01
CUS_0x9efc,33418.55,2739.879166666667,6,3,5,2,"Student Loan, and Payday Loan",11,17,18.98,7.0,Standard,415.34,36.0310745653239,11 Years and 0 Months,Yes,37.63232989584368,126.47806805432744,Low_spent_Medium_value_payments,389.8775187164956,2024-07-01
CUS_0x9efd,8446.24_,909.186680650896,8,5,16,3,"Student Loan, Credit-Builder Loan, and Mortgage Loan",23,19,4.46,11.0,Bad,1425.23,38.45733647263047,19 Years and 3 Months,Yes,80.25169765024204,120.09357273550287,Low_spent_Small_value_payments,248.40671563002576,2024-06-01
CUS_0x9f69,43504.07,3767.339166666666,5,4,2,2,"Mortgage Loan, and Student Loan",10,2,6.76,6.0,Good,530.51,33.49812582751278,30 Years and 8 Months,No,53.4283374998532,360.9005926481629,!@9#%8,252.4049865186505,2024-12-01
CUS_0x9fff,25020.07,1928.005833333333,4,3,10,1,Home Equity Loan,23,10,3.1,5.0,_,94.75,36.79139951528244,22 Years and 5 Months,NM,17.06628101073421,63.81834689773877,High_spent_Medium_value_payments,361.9159554248604,2024-12-01
CUS_0xa00f,105950.76,8905.23,6,5,12,1,Not Specified,21,17,10.18,8.0,Standard,746.19,31.594551375330035,30 Years and 4 Months,No,46.54472119383624,72.46380995837937,High_spent_Large_value_payments,1011.5144688477844,2024-05-01
CUS_0xa011,31408.15,2609.3458333333333,5,3,18,2,"Mortgage Loan, and Personal Loan",6,19,19.13,12.0,_,1408.66,22.19522910163204,20 Years and 11 Months,Yes,30.79188323930164,245.90863432413846,Low_spent_Small_value_payments,274.2340657698933,2023-09-01
CUS_0xa04f,135941.28,11058.44,3,3,11,3_,"Personal Loan, Home Equity Loan, and Mortgage Loan",27,6,7.21,0.0,_,1209.32,29.45938937149199,31 Years and 3 Months,Yes,66023.0,361.8082295314306,Low_spent_Medium_value_payments,741.7511900164363,2023-05-01
CUS_0xa05,18949.07,1562.0891666666666,10,9,29,5,"Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, Payday Loan, and Not Specified",52,18,16.57,8.0,Bad,4454.76,29.25938109844189,9 Years and 0 Months,Yes,55.67782990151591,80.07832907895627,High_spent_Small_value_payments,280.4527576861945,2025-01-01
CUS_0xa053,87695.34,7337.945,2,7,7,0,,5,10,6.52,6.0,Good,361.68,40.0228064823165,19 Years and 8 Months,No,0.0,143.00179477680922,High_spent_Large_value_payments,830.7927052231908,2024-01-01
CUS_0xa06,36791.9,2772.991666666667,6,958,20,3,"Debt Consolidation Loan, Home Equity Loan, and Student Loan",26,19,1.6,4.0,Standard,145.6,38.57370585098119,24 Years and 0 Months,No,57.30150931559734,30.619596611788864,High_spent_Medium_value_payments,439.3780607392805,2024-03-01
CUS_0xa080,18802.31,1292.8591666666666,7,8,18,8,"Debt Consolidation Loan, Mortgage Loan, Personal Loan, Personal Loan, Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, and Credit-Builder Loan",37,21,19.7,11.0,Bad,4416.32,29.430039529955007,5 Years and 11 Months,Yes,66.31256648622086,53.06428489274503,Low_spent_Small_value_payments,299.9090652877008,2023-12-01
CUS_0xa08c,10917.655,1121.3963522601218,5,4,19,6,"Not Specified, Mortgage Loan, Auto Loan, Credit-Builder Loan, Personal Loan, and Credit-Builder Loan",7,15,16.49,7.0,_,278.25,27.88146801663526,15 Years and 2 Months,Yes,94.3119662527189,61.088357939985066,Low_spent_Large_value_payments,286.58836521384114,2023-07-01
CUS_0xa0cd,21209.33,1749.444166666667,7,7,8,-100,Credit-Builder Loan,30,12,18.7,7.0,Standard,138.94,24.61711510456771,24 Years and 9 Months,NM,17.303508891205805,87.5583238211089,Low_spent_Large_value_payments,340.082583954352,2024-04-01
CUS_0xa130,42384.08,3296.0066666666667,3,4,4,0,,21,19,11.55,5.0,Standard,887.44,26.56417142520809,24 Years and 0 Months,No,0.0,192.94971295837482,Low_spent_Small_value_payments,426.65095370829187,2024-02-01
CUS_0xa204,16735.02,1176.585,9,10,15,7,"Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan, and Home Equity Loan",48,14,14.43,11.0,Standard,2168.76,35.81133215618739,18 Years and 5 Months,Yes,71.74975958755209,__10000__,High_spent_Small_value_payments,237.6068895858316,2024-09-01
CUS_0xa223,28253.33,2249.4441666666667,1,6,5,4_,"Student Loan, Auto Loan, Payday Loan, and Home Equity Loan",7,9,9.0,6.0,_,1104.91,25.3512787596024,25 Years and 11 Months,No,93.60803133425492,123.73050294705251,Low_spent_Small_value_payments,297.60588238535917,2023-08-01
CUS_0xa26,29377.62,2430.135,5,4,5,1,Debt Consolidation Loan,15,16,11.48,8.0,Standard,911.06,33.46273913564972,28 Years and 0 Months,Yes,17.32722005069449,53.743679136381004,High_spent_Large_value_payments,411.9426008129245,2024-02-01
CUS_0xa262,67639.38,5679.615000000002,3,2,7,2,"Debt Consolidation Loan, and Home Equity Loan",3,10,10.23,0.0,Good,423.26,36.06750527005787,26 Years and 7 Months,No,96.24654424227133,__10000__,Low_spent_Large_value_payments,415.2877388292044,2024-12-01
CUS_0xa279,27113.76,1962.48,7,3,8,-100,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, and Auto Loan",29,19,8.12,12.0,_,834.43,33.30244115084385,15 Years and 10 Months,Yes,97.89329113184694,175.08494405408683,Low_spent_Small_value_payments,213.26976481406624,2024-08-01
CUS_0xa2b,89256.75_,7379.0625,8,5,15,-100,,13,9,1.92,1.0,Standard,49.03,29.714068843831782,21 Years and 4 Months,Yes,0.0,259.6624433769032,Low_spent_Medium_value_payments,758.2438066230968,2023-12-01
CUS_0xa2b6,27020.67,2514.7225,5,7,15,0,,18,14_,3.27,4.0,Standard,764.45,25.45420666088748,16 Years and 3 Months,No,0.0,70.78100887245215,High_spent_Medium_value_payments,430.6912411275479,2024-09-01
CUS_0xa2eb,56366.58,4897.215,5,3,20,2,"Mortgage Loan, and Payday Loan",11,20,_,5.0,Standard,327.8,42.06173744786889,23 Years and 9 Months,Yes,65.36005762331358,177.7630682512453,!@9#%8,490.86036319592944,2024-11-01
CUS_0xa2f7,20005.22,1683.101666666667,8,3,6,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Not Specified",22,20,18.33,13.0,Standard,1859.45,25.47481436002419,13 Years and 0 Months,Yes,59.51321413246297,176.44557305338955,Low_spent_Small_value_payments,222.35137948081416,2025-01-01
CUS_0xa303,78390.96,6609.580000000001,9,7,21,8,"Personal Loan, Payday Loan, Credit-Builder Loan, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Mortgage Loan, and Payday Loan",50,19,7.18,7.0,Bad,4298.96,37.72914865656765,8 Years and 5 Months,Yes,437.01275293262665,374.81667952297175,Low_spent_Medium_value_payments,129.12856754440173,2023-03-01
CUS_0xa31b,106879.71,8676.6425,1,4,11,4,"Mortgage Loan, Home Equity Loan, Personal Loan, and Credit-Builder Loan",7,7,2.31,7.0,Good,1057.95,23.73985332439205,31 Years and 11 Months,NM,182.65467474947567,449.35615555138537,High_spent_Small_value_payments,495.653419699139,2023-06-01
CUS_0xa36e,36377.09,3146.424166666666,1,5,3,4,"Home Equity Loan, Debt Consolidation Loan, Payday Loan, and Auto Loan",11,1,9.42,3.0,Good,822.54,33.41086199437621,16 Years and 2 Months,No,117.27948408848464,__10000__,!@9#%8,279.0054991411612,2023-12-01
CUS_0xa3b5,68588.28,5913.69,8,7,17,1,Payday Loan,11,9_,2.61,3.0,Standard,347.58,30.43425959799849,30 Years and 5 Months,No,35.65185868338628,195.4920139370187,High_spent_Medium_value_payments,610.225127379595,2024-07-01
CUS_0xa442,77945.08,6319.423333333332,8,5,24,5,"Personal Loan, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Debt Consolidation Loan",56,24,29.06,7.0,_,4467.44,35.198667987644136,14 Years and 4 Months,NM,267.04047764514496,560.7399914577437,Low_spent_Large_value_payments,74.16186423044473,2023-03-01
CUS_0xa46e,131557.44,11144.12,4,6,6,1,Auto Loan,25,20,11.7,5.0,Standard,1031.15,46.23068290110786,31 Years and 10 Months,Yes,100.56510421267444,200.23611436590943,High_spent_Large_value_payments,1053.610781421416,2025-01-01
CUS_0xa478,125222.6,10208.216666666667,1,5,2,2,"Payday Loan, and Student Loan",6,1,3.47,5.0,Good,188.33,27.58554051232085,17 Years and 11 Months,No,205.6343261282746,186.98268128894625,High_spent_Large_value_payments,868.204659249446,2024-01-01
CUS_0xa4d9,43956.23,3820.019166666667,3,4,4,0,,14,1,7.16,4.0,_,1084.09,30.46817834389801,30 Years and 4 Months,No,0.0,289.20833194383516,Low_spent_Large_value_payments,362.7935847228315,2024-12-01
CUS_0xa4ee,7471.91,597.6591666666667,8,8,18,6,"Personal Loan, Payday Loan, Payday Loan, Home Equity Loan, Mortgage Loan, and Not Specified",29,17,18.95,8.0,Standard,1814.13,33.326484723486054,19 Years and 4 Months,Yes,18.694162128399395,__10000__,!@9#%8,283.8933868042348,2025-01-01
CUS_0xa53,107289.36000000002,9031.78,6,4,7,3,"Mortgage Loan, Personal Loan, and Mortgage Loan",9,9,7.77,5.0,_,815.62,32.906426861237094,23 Years and 3 Months,NM,207.77772889476967,59.669931638722325,High_spent_Large_value_payments,875.730339466508,2024-07-01
CUS_0xa5a4,135452.08,11212.673333333332,0,3,2,1,Not Specified,4,11,1.21,4.0,Good,257.19,42.099774144561394,20 Years and 11 Months,No,69.23716233825547,432.0669977905727,High_spent_Medium_value_payments,869.963173204505,2025-01-01
CUS_0xa666,31153.48,2543.123333333333,2,5,9,3,"Debt Consolidation Loan, Home Equity Loan, and Payday Loan",14,9,5.96,5.0,Good,737.93,29.433256742468764,18 Years and 8 Months,No,68.46128852529768,105.86270402297116,High_spent_Medium_value_payments,329.9883407850645,2024-05-01
CUS_0xa667,32021.48,2444.4566666666665,2,1,7,3,"Auto Loan, Payday Loan, and Payday Loan",0,0,4.7,5.0,_,1317.45,25.524107345907787,33 Years and 6 Months,No,56.11966957514071,251.8562174738047,Low_spent_Small_value_payments,226.46977961772126,2024-07-01
CUS_0xa66c,74349.18,6133.764999999999,0,3,2,2,"Home Equity Loan, and Debt Consolidation Loan",14,0,4.64,5.0,_,929.91,26.65558975617921,28 Years and 10 Months,No,12736.0,375.1684846032906,Low_spent_Large_value_payments,441.7909192942993,2023-12-01
CUS_0xa682,22933.45,1873.1208333333327,8,7,19,4,"Credit-Builder Loan, Mortgage Loan, Personal Loan, and Auto Loan",30,11,6.52,4.0,Standard,328.94,35.24163490304423,20 Years and 5 Months,Yes,38.75600325764032,70.97280465617354,High_spent_Medium_value_payments,327.5832754195195,2023-04-01
CUS_0xa68a,76593.92,6402.826666666668,6,9,27,3,"Home Equity Loan, Payday Loan, and Auto Loan",45,19,0.71,13.0,Bad,1864.11,27.55201357399023,17 Years and 9 Months,NM,96.71243804653636,174.80828081350174,High_spent_Small_value_payments,628.7619478066285,2023-02-01
CUS_0xa6d5,20762.97,1651.2475000000004,8,10,23,5,"Student Loan, Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Auto Loan",55,14,9.9,10.0,Bad,1671.15_,29.51336041888284,16 Years and 10 Months,Yes,75.4912701155931,59.700176714829766,High_spent_Small_value_payments,289.9333031695772,2023-10-01
CUS_0xa6d9,96826.96,7933.913333333334,8,5,7,0,,13,19,8.76,5.0,Standard,1290.07,25.98308652727739,26 Years and 2 Months,NM,0.0,369.7411273250808,High_spent_Small_value_payments,683.6502060082527,2023-01-01
CUS_0xa6e7,37424.09,3182.674166666666,4,5,5,2,"Home Equity Loan, and Auto Loan",1,3827,3.55,1.0,_,509.45,36.07648490438002,28 Years and 8 Months,No,62.10742941594819,__10000__,High_spent_Medium_value_payments,468.6484851112813,2024-07-01
CUS_0xa6e8,33349.63,2925.1358333333333,4,1,3,2,"Home Equity Loan, and Auto Loan",14,6,1.59,2.0,Good,248.58,24.6855589741507,18 Years and 8 Months,No,45.898363623626565,286.9854940091891,Low_spent_Small_value_payments,249.6297257005177,2023-08-01
CUS_0xa731,16724.455,1408.7045833333334,4,4,11,0,,16,6,10.98,1.0,Good,139.33,28.52073041860773,32 Years and 9 Months,No,0.0,53.26101324076546,Low_spent_Medium_value_payments,348.8226521007765,2023-04-01
CUS_0xa742,16474.49,1165.8741666666667,8,3,23,5,"Home Equity Loan, Credit-Builder Loan, Personal Loan, Student Loan, and Debt Consolidation Loan",3,10,15.36,15.0,Standard,1538.62,39.11833279576995,18 Years and 2 Months,Yes,68.4496453041275,56.947199032143224,Low_spent_Small_value_payments,281.190572330396,2024-04-01
CUS_0xa789,15339.75,987.1371372441504,6,4,17,8,"Debt Consolidation Loan, Student Loan, Mortgage Loan, Home Equity Loan, Student Loan, Personal Loan, Mortgage Loan, and Home Equity Loan",57,16,8.15,12.0,Bad,3981.77,25.00695259170656,0 Years and 10 Months,Yes,172.72284533655716,93.78382416556177,Low_spent_Small_value_payments,202.6999432537308,2024-10-01
CUS_0xa806,35733.63,2883.8025,5,3,11,6,"Personal Loan, Payday Loan, Not Specified, Personal Loan, Personal Loan, and Mortgage Loan",20,19,11.78,4.0,Standard,781.34,39.11782072663284,8 Years and 8 Months,Yes,96.60188430573584,120.61663616169297,Low_spent_Large_value_payments,341.1617295325712,2023-02-01
CUS_0xa8cb,16364.65,1634.720833333333,9,10,32,4,"Payday Loan, Credit-Builder Loan, Personal Loan, and Personal Loan",20,16,-0.53,14.0,Bad,2234.81,37.3532402291873,8 Years and 4 Months,Yes,39.55481363603104,66.54535389954903,High_spent_Medium_value_payments,307.3719157977533,2024-09-01
CUS_0xa8d8,61756.52,5312.376666666666,9,856,33,4,"Mortgage Loan, Personal Loan, Mortgage Loan, and Auto Loan",43,17,2.35,10.0,_,1854.48,35.483770507469416,6 Years and 5 Months,Yes,126.57994723128286,179.63387973344337,Low_spent_Large_value_payments,495.0238397019405,2023-08-01
CUS_0xa90d,7261.91,393.1591666666667,5,7,12,6,"Personal Loan, Credit-Builder Loan, Home Equity Loan, Payday Loan, Personal Loan, and Not Specified",30,17,22.98,12.0,Standard,908.02,33.75052612916739,8 Years and 11 Months,NM,35.461801249881184,16.198855630199517,High_spent_Medium_value_payments,237.655259786586,2024-08-01
CUS_0xa91f,134327.56,11411.963333333331,4,6,13,2,"Personal Loan, and Personal Loan",1,18,11.11,1.0,_,1077.5,40.04215776593991,27 Years and 6 Months,No,187.67681271061744,667.4800585259231,Low_spent_Small_value_payments,576.0394620967927,2024-05-01
CUS_0xa93f,10324.26,708.355,7,9,29,9,"Mortgage Loan, Auto Loan, Personal Loan, Credit-Builder Loan, Payday Loan, Not Specified, Not Specified, Home Equity Loan, and Credit-Builder Loan",27,19,21.52,11.0,Bad,3276.53,32.265304154012696,3 Years and 3 Months,Yes,44.12355815389902,49.76082241940714,Low_spent_Medium_value_payments,256.9511194266938,2024-02-01
CUS_0xaa29,17258.715,1691.22625,4,7,10,0,,0,12,11.09,1.0,Good,741.09,23.69676370195581,33 Years and 6 Months,No,0.0,140.08339032993374,Low_spent_Medium_value_payments,309.03923467006626,2025-01-01
CUS_0xaa4,36760.86,2967.405,6,5,17,5,"Not Specified, Debt Consolidation Loan, Not Specified, Not Specified, and Home Equity Loan",16,17,21.76,12.0,Bad,3596.56,31.082430074410944,13 Years and 10 Months,NM,151.63542048135594,239.63633945142098,Low_spent_Small_value_payments,195.46874006722317,2023-04-01
CUS_0xaa5a,19355.62,1728.968333333333,6,7,9,2_,"Mortgage Loan, and Home Equity Loan",10,19,11.38,4.0,_,1294.09,30.15459980889986,5 Years and 11 Months,Yes,25.54526965354386,108.14258184125843,Low_spent_Small_value_payments,329.2089818385311,2023-11-01
CUS_0xaa83,61634.54_,4957.211666666667,3,2,9,2,"Mortgage Loan, and Student Loan",12,3,4.5299999999999985,5.0,Good,793.77,23.75029314722643,29 Years and 7 Months,NM,68.85671805539175,506.3120497963512,Low_spent_Small_value_payments,210.55239881492375,2024-01-01
CUS_0xaa8d,70544.38,4976.102799845236,1,7,10,0,,0,11,_,1.0,Good,30.36,39.478353711613394,22 Years and 4 Months,No,620.5955334880972,205.98203557407075,Low_spent_Small_value_payments,643.6877977592626,2024-03-01
CUS_0xab26,21945.825,1979.81875,2,6,2,4,"Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, and Personal Loan",6,4,7.57,8.0,Good,202.68,38.934675000142406,24 Years and 9 Months,No,63.3245534668285,72.64800576309925,High_spent_Medium_value_payments,312.0093157700723,2024-11-01
CUS_0xab32,38873.66,3239.471666666667,10,5,16,7,"Personal Loan, Mortgage Loan, Personal Loan, Credit-Builder Loan, Not Specified, Auto Loan, and Auto Loan",39,18,14.54,9.0,Bad,3373.85,28.08966090558967,12 Years and 2 Months,Yes,225.6107082138676,44.151584777796614,High_spent_Medium_value_payments,304.1848736750025,2023-04-01
CUS_0xab65,36368.77_,3229.730833333333,7,3,12,4,"Mortgage Loan, Auto Loan, Mortgage Loan, and Mortgage Loan",23,16,5.76,6.0,Standard,347.66,32.11665474867609,19 Years and 6 Months,No,83.04488446676766,75.68767249367558,High_spent_Large_value_payments,404.2405263728901,2024-10-01
CUS_0xab7b,7724.425,631.7020833333332,10,7,26,3,"Not Specified, Home Equity Loan, and Credit-Builder Loan",40,18,5.06,12.0,Bad,2048.13,28.58539024440903,15 Years and 7 Months,Yes,14.118876433277237,36.88574796255372,Low_spent_Medium_value_payments,292.1655839375024,2025-01-01
CUS_0xab8,74820.12,6511.009999999998,9,6,27,5,"Mortgage Loan, Credit-Builder Loan, Not Specified, Student Loan, and Personal Loan",19,17,6.72,9.0,Bad,2532.0,28.81888416895479,3 Years and 2 Months,Yes,255.5801522181416,160.05783441270182,High_spent_Large_value_payments,475.46301336915656,2024-07-01
CUS_0xab9d,8391.185,488.2654166666666,6,7,17,4,"Debt Consolidation Loan, Payday Loan, Student Loan, and Home Equity Loan",16,15,19.32,11.0,Standard,1588.39,38.47878310332701,12 Years and 4 Months,Yes,21.8322270694534,58.46927955714582,Low_spent_Small_value_payments,271.0723285972263,2024-07-01
CUS_0xabc1,32300.85,2739.7375,6,5,12,3,"Student Loan, Student Loan, and Credit-Builder Loan",24,10,_,0.0,Standard,298.85,33.45911725364179,30 Years and 0 Months,Yes,71.33363564953069,96.85149887850314,High_spent_Medium_value_payments,355.78861547196624,2023-07-01
CUS_0xabc6,20380.51,1854.375833333333,8,3,20,5,"Debt Consolidation Loan, Student Loan, Home Equity Loan, Debt Consolidation Loan, and Credit-Builder Loan",6,13,14.5,12.0,Standard,153.7,34.59073976080707,13 Years and 8 Months,Yes,57.299498128700144,170.10406404178968,Low_spent_Large_value_payments,228.03402116284352,2024-11-01
CUS_0xabc9,28415.93,2241.994166666667,2,2,12,2,"Personal Loan, and Payday Loan",6,10,-3.6,1.0,Good,1112.8,32.25222952988121,24 Years and 3 Months,No,35.469400999269865,189.31258325425773,Low_spent_Medium_value_payments,279.41743241313907,2024-02-01
CUS_0xac31,43531.45,3678.620833333333,0,3,9,2,"Auto Loan, and Home Equity Loan",2,9,5.94,0.0,_,376.17,33.875142139560424,19 Years and 6 Months,NM,53.721272837941925,145.01614310651325,High_spent_Medium_value_payments,419.12466738887815,2025-01-01
CUS_0xac5a,43428.47,3410.5339020751885,5,6,12,-100,,6,1,11.96,1.0,Good,1244.42,36.73040669121672,18 Years and 4 Months,No,320.5052645914785,142.48214000689697,High_spent_Medium_value_payments,480.6217766597697,2023-11-01
CUS_0xac81,18096.155,1338.0129166666666,3,6,18,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Payday Loan",8,19,6.83,8.0,_,162.21,25.55834454420755,23 Years and 9 Months,Yes,34.09269975586441,36.27826642488746,Low_spent_Large_value_payments,333.4303254859148,2024-03-01
CUS_0xac85,43135.98,3375.6649999999995,8,4,18,2,"Mortgage Loan, and Personal Loan",31,9,13.2,5.0,Standard,1747.6,31.265236784051385,10 Years and 10 Months,Yes,1283.0,__10000__,Low_spent_Small_value_payments,238.1190188989397,2024-08-01
CUS_0xacc7,92428.83,7799.4025,5,6,17,0,,18,20,6.16,5.0,_,1396.62,41.83737340634868,26 Years and 3 Months,Yes,0.0,242.8685775185381,High_spent_Small_value_payments,797.071672481462,2024-11-01
CUS_0xacec,73436.06999999999,6191.6725,8,5,12,1,Payday Loan,25,6,9.51,2.0,Standard,45.5,36.20190354560558,24 Years and 6 Months,Yes,45.197591079344186,243.30888925025272,High_spent_Medium_value_payments,580.6607696704029,2023-12-01
CUS_0xad12,80377.68,6807.139999999999,10,7,28,5,"Student Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, and Payday Loan",32,19,2.84,12.0,Bad,1385.97,28.239650806564622,7 Years and 11 Months,Yes,186.6622120495987,89.09412157536526,High_spent_Large_value_payments,644.9576663750361,2024-01-01
CUS_0xad15,50608.23,4132.3525,9,10,31,2,"Auto Loan, and Home Equity Loan",39,26,3.85,13.0,Bad,1539.86,30.65036226778504,7 Years and 3 Months,Yes,79.83845510726627,160.73084184631247,High_spent_Medium_value_payments,422.6659530464213,2024-04-01
CUS_0xad18,17946.85,1437.5708333333332,8,10,33,6,"Auto Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Payday Loan, and Student Loan",41,22,22.61,7.0,_,4348.48,26.97242034424628,6 Years and 11 Months,Yes,53.61062329648181,135.24065853744628,Low_spent_Small_value_payments,244.9058014994052,2024-05-01
CUS_0xadb2,142001.12,10508.058455200666,7,3,20,2,"Not Specified, and Payday Loan",20,15,9.64,11.0,Standard,275.6,32.41246894789074,13 Years and 11 Months,Yes,1701.9550125306778,396.0957817943074,High_spent_Medium_value_payments,846.5600838076813,2023-01-01
CUS_0xadc4,31506.9,2448.5750000000007,6,10,34,7,"Credit-Builder Loan, Personal Loan, Not Specified, Auto Loan, Credit-Builder Loan, Credit-Builder Loan, and Credit-Builder Loan",51,16,16.75,8.0,Standard,1612.7,33.17509372863909,13 Years and 3 Months,Yes,115.72383994306948,57.4697594808451,High_spent_Large_value_payments,311.66390057608544,2024-12-01
CUS_0xadcd,14592.03,947.0025,8,9,23,6,"Auto Loan, Home Equity Loan, Home Equity Loan, Student Loan, Payday Loan, and Not Specified",26,17,8.65,10.0,_,1673.76_,25.981471170062747,11 Years and 11 Months,Yes,55.29027463377206,59.574194304829426,Low_spent_Small_value_payments,269.8357810613985,2024-11-01
CUS_0xadcf,29227.64,2566.6366666666668,8,6,17,7,"Home Equity Loan, Personal Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Payday Loan",25,26,_,15.0,Bad,3883.25,37.63558635011989,2 Years and 8 Months,Yes,114.1907587743658,145.18188045996078,Low_spent_Small_value_payments,287.2910274323401,2024-08-01
CUS_0xae14,15137.3,1303.4416666666666,8,5,32,6,"Auto Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Auto Loan, and Personal Loan",26,13,15.7,16.0,_,1896.03,33.8570968034639,17 Years and 3 Months,Yes,59.76126725009346,71.58370086910902,Low_spent_Small_value_payments,288.9991985474642,2024-05-01
CUS_0xae62,23216.36,1965.696666666667,6,3,9,3,"Student Loan, Auto Loan, and Payday Loan",19,9,13.37,10.0,_,861.44,36.402685586723535,9 Years and 3 Months,Yes,56.0019930127594,__10000__,Low_spent_Small_value_payments,279.0438947330804,2023-08-01
CUS_0xae6a,101103.48,7671.987699078777,3,3,12,2,"Credit-Builder Loan, and Mortgage Loan",1,8,3.82,1.0,_,968.46,44.17290171226918,16 Years and 8 Months,NM,891.1500920700428,57.528928767727315,High_spent_Large_value_payments,890.4522800834537,2023-01-01
CUS_0xae7d,38047.79,3344.649166666666,0,4,12,2,"Student Loan, and Home Equity Loan",14,4,11.17,0.0,Good,186.72,28.050828603885414,29 Years and 9 Months,No,61.70027376165935,103.1959720899394,High_spent_Medium_value_payments,419.568670815068,2023-01-01
CUS_0xaea7,80669.44,6502.453333333334,8,8,816,5,"Home Equity Loan, Payday Loan, Credit-Builder Loan, Payday Loan, and Home Equity Loan",46,26,24.55,12.0,_,3461.24,26.262594849774786,14 Years and 2 Months,Yes,190.42943498024985,190.71366286352279,High_spent_Small_value_payments,529.1022354895608,2024-11-01
CUS_0xaea9,16236.13,1142.0108333333333,7,5,21,5,"Personal Loan, Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, and Student Loan",43,20,19.03,10.0,Bad,3300.77,31.92709646094109,13 Years and 11 Months,Yes,66.56064222575877,146.71996055918004,Low_spent_Small_value_payments,190.92048054839447,2024-03-01
CUS_0xaf39,19879.05,1464.5875,4,4,12,0_,,25,12,11.03,7.0,Standard,1013.71,38.003650897360615,19 Years and 2 Months,No,0.0,__10000__,Low_spent_Small_value_payments,249.68101767043711,2024-05-01
CUS_0xaf78,17414.72,1381.226666666667,7,6,15,6,"Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",10,9,12.74,11.0,Standard,1899.54,34.80404340802019,17 Years and 8 Months,Yes,65.37437804712722,165.20837802738848,Low_spent_Small_value_payments,197.539910592151,2024-10-01
CUS_0xaf96,145800.84,12449.07,7,6,10,4,"Home Equity Loan, Mortgage Loan, Payday Loan, and Payday Loan",26,12,14.2,10.0,_,1292.5,31.912612967833915,11 Years and 11 Months,Yes,51173.0,534.4360612468511,Low_spent_Large_value_payments,686.055359498898,2023-08-01
CUS_0xafb6,35149.1,2935.0916666666667,4,200,5,4,"Auto Loan, Student Loan, Auto Loan, and Student Loan",13,7,6.17,4.0,Good,527.39,33.620540113952735,20 Years and 7 Months,No,97.64015885660848,153.10151369031828,Low_spent_Small_value_payments,332.76749411973987,2024-03-01
CUS_0xafcd,66679.56,5522.63,4,3,18,2,"Debt Consolidation Loan, and Auto Loan",17,5,9.75,2.0,Standard,467.64,27.60449257829953,20 Years and 3 Months,Yes,74.06248333685419,139.4474141202933,Low_spent_Large_value_payments,333.7050606628238,2023-04-01
